     1016	2017-03-01 08:32:47	1	0	1	0
     1024	2017-03-01 08:33:40	1	0	1	0
     1005	2017-03-01 08:51:05	1	0	1	0
     1089	2017-03-01 08:55:41	1	0	1	0
     1006	2017-03-01 08:56:08	1	0	0	0
     1007	2017-03-01 08:59:32	1	0	1	0
     1111	2017-03-01 09:15:06	1	0	1	0
     1024	2017-03-01 14:44:43	1	1	1	0
     1016	2017-03-01 14:45:18	1	1	1	0
     1016	2017-03-01 14:45:19	1	1	1	0
     1092	2017-03-01 14:58:15	1	0	1	0
     1021	2017-03-01 15:55:02	1	0	1	0
     1010	2017-03-01 16:41:18	1	0	0	0
     1007	2017-03-01 16:41:39	1	1	1	0
     1005	2017-03-01 17:03:45	1	1	1	0
     1089	2017-03-01 17:11:16	1	0	1	0
     1022	2017-03-01 17:23:00	1	0	0	0
     1006	2017-03-01 17:40:37	1	1	1	0
     1111	2017-03-01 18:06:30	1	1	1	0
     1022	2017-03-01 23:33:14	1	1	0	0
     1010	2017-03-01 23:34:31	1	1	0	0
     1021	2017-03-01 23:35:09	1	1	1	0
     1089	2017-03-02 08:25:07	1	0	1	0
     1021	2017-03-02 08:29:07	1	0	1	0
     1016	2017-03-02 08:47:38	1	0	1	0
     1005	2017-03-02 09:11:00	1	0	1	0
     1111	2017-03-02 09:16:44	1	0	1	0
     1007	2017-03-02 09:21:22	1	0	1	0
     1006	2017-03-02 12:18:04	1	0	1	0
     1016	2017-03-02 14:58:10	1	1	1	0
     1010	2017-03-02 15:26:32	1	0	0	0
     1022	2017-03-02 16:55:11	1	0	0	0
     1089	2017-03-02 16:57:03	1	0	1	0
     1089	2017-03-02 16:57:12	1	1	1	0
     1021	2017-03-02 17:07:11	1	1	1	0
     1005	2017-03-02 17:21:00	1	1	1	0
     1007	2017-03-02 18:12:27	1	1	1	0
     1111	2017-03-02 21:39:17	1	1	1	0
     1010	2017-03-02 23:29:51	1	1	0	0
     1006	2017-03-02 23:30:02	1	1	0	0
     1022	2017-03-02 23:30:08	1	1	0	0
     1005	2017-03-03 07:57:31	1	0	1	0
     1089	2017-03-03 08:55:31	1	0	1	0
     1016	2017-03-03 09:08:23	1	0	1	0
     1024	2017-03-03 09:08:26	1	0	1	0
     1007	2017-03-03 09:14:31	1	0	1	0
     1111	2017-03-03 09:16:43	1	0	1	0
     1006	2017-03-03 09:43:09	1	0	1	0
     1024	2017-03-03 15:30:54	1	1	1	0
     1016	2017-03-03 15:30:59	1	1	1	0
     1089	2017-03-03 16:58:08	1	0	1	0
     1089	2017-03-03 16:58:09	1	0	1	0
     1089	2017-03-03 16:58:14	1	1	1	0
     1089	2017-03-03 16:58:15	1	1	1	0
     1022	2017-03-03 17:09:24	1	0	0	0
     1092	2017-03-03 17:44:40	1	0	1	0
     1005	2017-03-03 18:10:50	1	1	1	0
     1111	2017-03-03 18:15:04	1	1	1	0
     1092	2017-03-03 22:36:22	1	0	1	0
     1007	2017-03-03 22:58:11	1	1	1	0
     1022	2017-03-03 23:07:51	1	0	0	0
     1022	2017-03-03 23:08:30	1	1	0	0
     1006	2017-03-03 23:08:37	1	1	0	0
     1089	2017-03-04 08:28:44	1	0	1	0
     1005	2017-03-04 09:10:07	1	0	1	0
     1111	2017-03-04 09:19:21	1	0	1	0
     1006	2017-03-04 09:27:59	1	0	1	0
     1007	2017-03-04 09:58:26	1	0	1	0
     1021	2017-03-04 11:48:54	1	0	1	0
     1010	2017-03-04 14:36:12	1	0	0	0
     1022	2017-03-04 17:01:05	1	0	0	0
     1089	2017-03-04 17:04:09	1	1	1	0
     1092	2017-03-04 17:32:02	1	0	1	0
     1005	2017-03-04 17:58:33	1	1	1	0
     1111	2017-03-04 22:30:09	1	1	1	0
     1021	2017-03-04 22:40:31	1	1	1	0
     1092	2017-03-04 23:00:25	1	0	1	0
     1007	2017-03-04 23:15:04	1	1	1	0
     1022	2017-03-04 23:18:54	1	1	0	0
     1005	2017-03-05 08:39:10	1	0	1	0
     1006	2017-03-05 08:39:35	1	0	1	0
     1006	2017-03-04 23:03:27	1	1	1	0
     1021	2017-03-05 08:52:39	1	0	1	0
     1007	2017-03-05 09:19:07	1	0	1	0
     1111	2017-03-05 09:25:05	1	0	1	0
     1089	2017-03-05 09:36:32	1	0	1	0
     1092	2017-03-05 14:20:02	1	0	1	0
     1025	2017-03-05 14:29:51	1	0	1	0
     1026	2017-03-05 14:30:35	1	0	1	0
     1027	2017-03-05 14:31:12	1	0	1	0
     1022	2017-03-05 15:11:53	1	0	0	0
     1005	2017-03-05 17:12:02	1	1	1	0
     1089	2017-03-05 17:12:12	1	1	1	0
     1111	2017-03-05 19:02:17	1	1	1	0
     1021	2017-03-05 23:05:27	1	1	1	0
     1092	2017-03-05 23:07:05	1	0	1	0
     1027	2017-03-05 23:07:48	1	1	1	0
     1025	2017-03-05 23:10:49	1	1	1	0
     1026	2017-03-05 23:11:00	1	1	1	0
     1007	2017-03-05 23:14:18	1	1	1	0
     1022	2017-03-05 23:41:16	1	1	0	0
     1006	2017-03-05 23:41:21	1	1	1	0
     1005	2017-03-06 08:19:20	1	0	1	0
     1016	2017-03-06 08:44:38	1	0	1	0
     1024	2017-03-06 08:44:49	1	0	1	0
     1006	2017-03-06 08:53:07	1	0	1	0
     1089	2017-03-06 08:59:29	1	0	1	0
     1111	2017-03-06 09:17:40	1	0	1	0
     1007	2017-03-06 09:20:14	1	0	1	0
     1021	2017-03-06 14:24:07	1	0	1	0
     1026	2017-03-06 14:37:08	1	0	1	0
     1016	2017-03-06 15:05:43	1	1	1	0
     1024	2017-03-06 15:06:36	1	1	1	0
     1025	2017-03-06 15:28:03	1	0	1	0
     1089	2017-03-06 16:59:31	1	1	1	0
     1022	2017-03-06 17:02:32	1	0	0	0
     1007	2017-03-06 17:12:37	1	1	1	0
     1092	2017-03-06 17:14:17	1	0	1	0
     1005	2017-03-06 17:31:21	1	1	1	0
     1111	2017-03-06 22:10:32	1	1	1	0
     1092	2017-03-06 22:29:01	1	0	1	0
     1092	2017-03-06 22:29:02	1	0	1	0
     1021	2017-03-06 22:36:54	1	1	1	0
     1026	2017-03-06 22:40:51	1	0	1	0
     1026	2017-03-06 22:40:57	1	1	1	0
     1026	2017-03-06 22:41:00	1	1	1	0
     1025	2017-03-06 22:44:21	1	1	1	0
     1027	2017-03-06 22:45:25	1	0	1	0
     1022	2017-03-06 22:49:54	1	1	0	0
     1006	2017-03-06 23:03:04	1	1	1	0
     1007	2017-03-07 08:22:39	1	0	1	0
     1005	2017-03-07 08:36:48	1	0	1	0
     1089	2017-03-07 09:00:32	1	0	1	0
     1024	2017-03-07 09:01:24	1	0	1	0
     1016	2017-03-07 09:01:47	1	0	1	0
     1111	2017-03-07 09:21:14	1	0	1	0
     1006	2017-03-07 09:38:51	1	0	1	0
     1028	2017-03-07 14:25:29	1	0	1	0
     1027	2017-03-07 14:34:28	1	0	1	0
     1026	2017-03-07 14:38:36	1	0	1	0
     1016	2017-03-07 15:03:14	1	1	1	0
     1024	2017-03-07 15:03:25	1	1	1	0
     1022	2017-03-07 15:55:36	1	0	0	0
     1021	2017-03-07 16:06:10	1	0	1	0
     1025	2017-03-07 16:39:52	1	0	1	0
     1089	2017-03-07 16:48:08	1	0	1	0
     1005	2017-03-07 17:50:26	1	1	1	0
     1111	2017-03-07 18:48:07	1	1	1	0
     1092	2017-03-07 19:33:00	1	0	1	0
     1092	2017-03-07 22:35:26	1	0	1	0
     1027	2017-03-07 22:49:27	1	1	1	0
     1028	2017-03-07 22:49:52	1	1	1	0
     1026	2017-03-07 22:50:13	1	1	1	0
     1025	2017-03-07 22:50:37	1	0	1	0
     1022	2017-03-07 22:52:41	1	1	0	0
     1007	2017-03-07 22:52:53	1	1	1	0
     1006	2017-03-07 22:59:19	1	1	1	0
     1021	2017-03-07 23:00:07	1	1	1	0
     1089	2017-03-08 08:21:57	1	0	1	0
     1006	2017-03-08 08:36:40	1	0	0	0
     1005	2017-03-08 08:45:11	1	0	1	0
     1111	2017-03-08 08:51:33	1	0	1	0
     1016	2017-03-08 08:54:04	1	0	1	0
     1024	2017-03-08 08:56:16	1	0	1	0
     1007	2017-03-08 09:09:02	1	0	1	0
     1021	2017-03-08 13:45:01	1	0	1	0
     1026	2017-03-08 14:36:19	1	0	1	0
     1025	2017-03-08 14:38:37	1	0	1	0
     1022	2017-03-08 15:14:42	1	0	0	0
     1028	2017-03-08 15:24:35	1	0	1	0
     1027	2017-03-08 15:30:30	1	0	1	0
     1024	2017-03-08 15:47:49	1	1	1	0
     1016	2017-03-08 15:49:27	1	1	1	0
     1089	2017-03-08 16:47:24	1	1	1	0
     1005	2017-03-08 17:46:40	1	1	1	0
     1111	2017-03-08 22:55:45	1	1	1	0
     1026	2017-03-08 23:12:50	1	0	1	0
     1026	2017-03-08 23:12:56	1	1	1	0
     1028	2017-03-08 23:16:40	1	1	1	0
     1027	2017-03-08 23:17:03	1	1	1	0
     1022	2017-03-08 23:24:53	1	1	0	0
     1006	2017-03-08 23:25:27	1	1	1	0
     1025	2017-03-08 23:25:56	1	1	1	0
     1007	2017-03-08 23:28:44	1	1	1	0
     1021	2017-03-08 23:50:35	1	1	1	0
     1005	2017-03-09 08:08:46	1	0	1	0
     1007	2017-03-09 08:55:47	1	0	1	0
     1111	2017-03-09 09:17:46	1	0	1	0
     1089	2017-03-09 09:18:25	1	0	1	0
     1006	2017-03-09 09:38:58	1	0	1	0
     1021	2017-03-09 10:02:23	1	0	1	0
     1021	2017-03-09 13:44:58	1	1	1	0
     1092	2017-03-09 14:19:04	1	0	1	0
     1025	2017-03-09 14:34:45	1	0	1	0
     1010	2017-03-09 14:38:13	1	0	0	0
     1022	2017-03-09 14:42:37	1	0	0	0
     1027	2017-03-09 14:43:13	1	0	1	0
     1026	2017-03-09 16:05:16	1	0	1	0
     1092	2017-03-09 16:49:40	1	1	1	0
     1028	2017-03-09 17:00:35	1	0	1	0
     1089	2017-03-09 17:05:57	1	0	1	0
     1089	2017-03-09 17:06:02	1	1	1	0
     1007	2017-03-09 17:17:19	1	1	1	0
     1021	2017-03-09 17:30:34	1	0	1	0
     1005	2017-03-09 17:47:00	1	1	1	0
     1111	2017-03-09 18:10:48	1	1	1	0
     1092	2017-03-09 19:42:19	1	0	1	0
     1006	2017-03-09 21:00:34	1	1	1	0
     1092	2017-03-09 22:41:08	1	1	1	0
     1010	2017-03-09 22:48:54	1	1	0	0
     1022	2017-03-09 22:49:10	1	1	0	0
     1025	2017-03-09 22:49:28	1	1	1	0
     1026	2017-03-09 22:49:51	1	1	1	0
     1026	2017-03-09 22:49:52	1	1	1	0
     1021	2017-03-09 23:09:58	1	1	1	0
     1024	2017-03-10 08:42:41	1	0	1	0
     1016	2017-03-10 08:42:47	1	0	1	0
     1006	2017-03-10 08:52:55	1	0	0	0
     1089	2017-03-10 09:16:27	1	0	1	0
     1021	2017-03-10 09:54:23	1	0	1	0
     1010	2017-03-10 14:01:30	1	0	0	0
     1022	2017-03-10 14:52:30	1	0	0	0
     1016	2017-03-10 15:29:06	1	1	1	0
     1024	2017-03-10 15:29:19	1	1	1	0
     1025	2017-03-10 16:28:23	1	0	1	0
     1089	2017-03-10 17:47:09	1	0	1	0
     1089	2017-03-10 17:47:16	1	1	1	0
     1021	2017-03-10 22:56:25	1	1	1	0
     1022	2017-03-10 22:58:52	1	1	0	0
     1025	2017-03-10 23:00:59	1	1	1	0
     1010	2017-03-10 23:01:21	1	1	0	0
     1006	2017-03-10 23:01:29	1	1	1	0
     1005	2017-03-11 08:24:22	1	0	1	0
     1016	2017-03-11 09:11:10	1	0	1	0
     1024	2017-03-11 09:11:15	1	0	1	0
     1111	2017-03-11 09:17:09	1	0	1	0
     1006	2017-03-11 09:19:22	1	0	1	0
     1089	2017-03-11 09:27:12	1	0	1	0
     1021	2017-03-11 09:28:40	1	0	1	0
     1026	2017-03-11 14:37:49	1	0	1	0
     1010	2017-03-11 14:42:52	1	0	0	0
     1092	2017-03-11 14:57:27	1	0	1	0
     1022	2017-03-11 15:01:17	1	0	0	0
     1024	2017-03-11 15:24:33	1	1	1	0
     1016	2017-03-11 15:24:41	1	1	1	0
     1029	2017-03-11 16:05:11	1	0	1	0
     1092	2017-03-11 16:58:23	1	1	1	0
     1005	2017-03-11 17:14:58	1	1	1	0
     1089	2017-03-11 17:19:24	1	1	1	0
     1111	2017-03-11 18:52:21	1	1	1	0
     1092	2017-03-11 19:53:39	1	0	1	0
     1092	2017-03-11 23:12:15	1	1	1	0
     1026	2017-03-11 23:12:33	1	1	1	0
     1026	2017-03-11 23:12:34	1	1	1	0
     1010	2017-03-11 23:13:40	1	1	0	0
     1029	2017-03-11 23:14:00	1	1	1	0
     1022	2017-03-11 23:14:33	1	1	0	0
     1006	2017-03-11 23:15:15	1	1	1	0
     1021	2017-03-12 00:08:26	1	1	1	0
     1024	2017-03-12 08:30:38	1	0	1	0
     1016	2017-03-12 08:30:45	1	0	1	0
     1005	2017-03-12 08:54:18	1	0	1	0
     1111	2017-03-12 09:05:09	1	0	1	0
     1006	2017-03-12 09:26:58	1	0	1	0
     1021	2017-03-12 10:11:15	1	0	1	0
     1010	2017-03-12 14:30:04	1	0	0	0
     1029	2017-03-12 14:30:17	1	0	1	0
     1016	2017-03-12 14:54:34	1	1	1	0
     1024	2017-03-12 14:54:39	1	1	1	0
     1092	2017-03-12 15:01:42	1	0	1	0
     1022	2017-03-12 15:10:38	1	0	0	0
     1026	2017-03-12 15:11:25	1	0	1	0
     1005	2017-03-12 16:42:18	1	1	1	0
     1111	2017-03-12 18:13:43	1	1	1	0
     1021	2017-03-12 22:57:07	1	1	1	0
     1026	2017-03-12 22:57:39	1	0	1	0
     1092	2017-03-12 23:07:41	1	1	1	0
     1029	2017-03-12 23:09:27	1	1	1	0
     1010	2017-03-12 23:10:36	1	0	0	0
     1022	2017-03-12 23:13:26	1	1	0	0
     1006	2017-03-12 23:13:50	1	1	1	0
     1010	2017-03-12 23:20:10	1	1	0	0
     1016	2017-03-13 08:45:13	1	0	1	0
     1024	2017-03-13 08:45:15	1	0	1	0
     1089	2017-03-13 09:09:12	1	0	1	0
     1111	2017-03-13 09:11:51	1	0	1	0
     1006	2017-03-13 09:37:38	1	0	1	0
     1021	2017-03-13 10:00:21	1	0	1	0
     1026	2017-03-13 14:38:34	1	0	1	0
     1026	2017-03-13 14:38:36	1	0	1	0
     1016	2017-03-13 14:57:16	1	1	1	0
     1024	2017-03-13 14:57:21	1	1	1	0
     1029	2017-03-13 14:59:32	1	0	1	0
     1007	2017-03-13 15:06:17	1	0	1	0
     1021	2017-03-13 15:06:28	1	1	1	0
     1010	2017-03-13 15:37:49	1	0	0	0
     1006	2017-03-13 15:52:03	1	1	1	0
     1025	2017-03-13 15:59:51	1	0	1	0
     1022	2017-03-13 17:06:54	1	0	0	0
     1089	2017-03-13 17:11:04	1	1	1	0
     1092	2017-03-13 17:46:03	1	0	1	0
     1111	2017-03-13 18:43:53	1	1	1	0
     1092	2017-03-13 22:15:19	1	1	1	0
     1010	2017-03-13 22:25:24	1	1	0	0
     1029	2017-03-13 22:27:49	1	1	1	0
     1022	2017-03-13 22:29:13	1	1	0	0
     1025	2017-03-13 22:29:26	1	0	1	0
     1025	2017-03-13 22:29:36	1	1	1	0
     1007	2017-03-13 22:29:52	1	0	1	0
     1007	2017-03-13 22:29:57	1	1	1	0
     1026	2017-03-13 22:30:51	1	0	1	0
     1024	2017-03-14 08:45:06	1	0	1	0
     1016	2017-03-14 08:45:17	1	0	1	0
     1005	2017-03-14 08:49:17	1	0	1	0
     1089	2017-03-14 09:10:04	1	0	1	0
     1007	2017-03-14 09:14:12	1	0	1	0
     1111	2017-03-14 09:17:27	1	0	1	0
     1006	2017-03-14 09:22:52	1	0	1	0
     1024	2017-03-14 15:00:26	1	1	1	0
     1016	2017-03-14 15:00:36	1	1	1	0
     1022	2017-03-14 16:03:59	1	0	0	0
     1029	2017-03-14 16:12:31	1	0	1	0
     1025	2017-03-14 16:34:14	1	0	1	0
     1005	2017-03-14 17:05:26	1	1	1	0
     1111	2017-03-14 18:59:46	1	1	1	0
     1092	2017-03-14 19:41:27	1	0	1	0
     1089	2017-03-14 20:02:13	1	1	1	0
     1092	2017-03-14 22:41:27	1	1	1	0
     1025	2017-03-14 22:43:03	1	0	1	0
     1029	2017-03-14 22:43:19	1	1	1	0
     1022	2017-03-14 23:05:00	1	1	0	0
     1007	2017-03-14 23:05:28	1	1	1	0
     1006	2017-03-14 23:06:22	1	1	1	0
     1016	2017-03-15 08:41:47	1	0	1	0
     1030	2017-03-15 08:42:24	1	0	1	0
     1005	2017-03-15 09:02:24	1	0	1	0
     1089	2017-03-15 09:13:51	1	0	1	0
     1111	2017-03-15 09:19:13	1	0	1	0
     1007	2017-03-15 10:44:56	1	0	1	0
     1010	2017-03-15 13:03:58	1	0	0	0
     1026	2017-03-15 14:36:47	1	0	1	0
     1092	2017-03-15 14:46:11	1	0	1	0
     1016	2017-03-15 15:01:44	1	1	1	0
     1005	2017-03-15 16:43:51	1	1	1	0
     1030	2017-03-15 17:19:44	1	0	1	0
     1030	2017-03-15 17:23:43	1	1	1	0
     1089	2017-03-15 18:21:34	1	1	1	0
     1111	2017-03-15 22:23:48	1	1	1	0
     1026	2017-03-15 22:52:11	1	1	1	0
     1092	2017-03-15 22:53:01	1	1	1	0
     1025	2017-03-15 22:57:03	1	0	1	0
     1007	2017-03-15 23:06:58	1	1	1	0
     1010	2017-03-15 23:07:50	1	1	0	0
     1030	2017-03-16 08:22:52	1	0	1	0
     1005	2017-03-16 09:09:06	1	0	1	0
     1089	2017-03-16 09:09:18	1	0	1	0
     1007	2017-03-16 09:17:47	1	0	1	0
     1111	2017-03-16 09:32:27	1	0	1	0
