      651	2015-11-13 16:57:09	11	1	1	0
      658	2015-11-13 17:17:51	11	1	1	0
      650	2015-11-13 17:18:32	11	1	1	0
      664	2015-11-13 17:18:42	11	1	1	0
      667	2015-11-13 17:50:05	11	1	1	0
      667	2015-11-13 17:52:41	11	0	1	0
      682	2015-11-13 19:53:20	11	0	1	0
      653	2015-11-13 21:57:33	11	1	1	0
      667	2015-11-13 22:03:13	11	1	1	0
      683	2015-11-13 22:03:18	11	1	1	0
      665	2015-11-13 22:03:54	11	1	1	0
      644	2015-11-13 22:04:15	11	1	1	0
      630	2015-11-14 09:02:31	11	0	1	0
      629	2015-11-14 09:04:05	11	0	1	0
      669	2015-11-14 09:21:24	11	0	1	0
      650	2015-11-14 09:35:27	11	0	1	0
      658	2015-11-14 09:35:40	11	0	1	0
      664	2015-11-14 10:27:26	11	0	1	0
      662	2015-11-14 11:50:56	11	1	1	0
      662	2015-11-14 11:50:57	11	1	1	0
      665	2015-11-14 14:57:10	11	0	1	0
      667	2015-11-14 15:34:03	11	0	1	0
      683	2015-11-14 15:34:06	11	0	1	0
      630	2015-11-14 16:38:41	11	1	1	0
      629	2015-11-14 16:38:48	11	1	1	0
      669	2015-11-14 16:52:36	11	0	1	0
      653	2015-11-14 17:01:38	11	0	1	0
      644	2015-11-14 17:02:32	11	0	1	0
      658	2015-11-14 17:10:19	11	1	1	0
      650	2015-11-14 17:13:50	11	1	1	0
      664	2015-11-14 17:14:25	11	1	1	0
      644	2015-11-14 21:56:00	11	1	1	0
      653	2015-11-14 21:56:25	11	1	1	0
      665	2015-11-14 22:06:29	11	1	1	0
      683	2015-11-14 22:08:49	11	0	1	0
      683	2015-11-14 22:08:55	11	1	1	0
      667	2015-11-14 22:11:31	11	1	1	0
      662	2015-11-15 08:46:52	11	0	1	0
      651	2015-11-15 09:00:27	11	0	1	0
      629	2015-11-15 09:07:41	11	0	1	0
      630	2015-11-15 09:07:45	11	0	1	0
      650	2015-11-15 09:21:38	11	0	1	0
      658	2015-11-15 09:21:41	11	0	1	0
      669	2015-11-15 09:34:58	11	0	1	0
      664	2015-11-15 09:43:30	11	0	1	0
      683	2015-11-15 14:32:29	11	0	1	0
      644	2015-11-15 15:20:51	11	0	1	0
      665	2015-11-15 15:27:14	11	0	1	0
